6.877229737643477847e+01,6.966248438354026007e+01,7.052902709455766228e+01,7.135865151870071088e+01,7.213982587647380740e+01,7.286367318653861958e+01,7.352347349105957619e+01,7.411465555945967765e+01,7.463449822362771613e+01,7.508213037791833244e+01,7.545857246037324728e+01,7.576677793394237881e+01,7.601085343952526330e+01,7.619619153587882465e+01,7.632851663152963795e+01,7.641371905988913227e+01,7.645752322948388269e+01,7.646557058639807281e+01,7.644292183961896114e+01,7.639447177324902327e+01,7.632453443429375284e+01,7.623717498243148327e+01,7.613587784024362293e+01,7.602429335519637732e+01,7.590565706254392353e+01,7.578303857265558463e+01,7.565892675880378704e+01,7.553572753181855148e+01,7.541510014054813382e+01,7.529827242914032581e+01,7.518643905676583472e+01,7.508047942531429442e+01,7.498118167798861577e+01,7.488933395799172388e+01,7.480570781603810815e+01,7.473114946904037481e+01,7.466656320762083965e+01,7.461284170765986801e+01,7.457083118607010874e+01,7.454123458362614940e+01,7.452458709104396917e+01,7.452126195635199224e+01,7.453150118099476629e+01,7.455543750488014609e+01,7.459310909073163032e+01,7.464444542047318976e+01,7.470927227297573836e+01,7.478725696884515628e+01,7.487794321464824066e+01,7.498071708831108140e+01,7.509478215038650717e+01,7.521915114780978229e+01,7.535264601389864936e+01,7.549391446084173651e+01
7.564158760833919359e+01,7.579398961505427224e+01,7.594979308190833933e+01,7.610725579761069071e+01,7.626496740064027335e+01,7.642143456703365700e+01,7.657516397282736875e+01,7.672491118138518118e+01,7.686934879362848960e+01,7.700731533536348650e+01,7.713764933239635013e+01,7.725935523541814121e+01,7.737152045756228347e+01,7.747331537440463478e+01,7.756407628640587859e+01,7.764322245646911824e+01,7.771033907238231109e+01,7.776501132193332921e+01,7.780699031779496977e+01,7.783627605996720433e+01,7.785278558600765564e+01,7.785651889591630948e+01,7.784772487702039712e+01,7.782656945420472994e+01,7.779330151479659605e+01,7.774833587100805232e+01,7.769208733505115561e+01,7.762488775669555707e+01,7.754740083548061591e+01,7.746020730850315772e+01,7.736388791286015021e+01,7.725910634809089572e+01,7.714644335129227670e+01,7.702681150933084098e+01,7.690079155930351362e+01,7.676904720074958277e+01,7.663240805809323319e+01,7.649128894354650754e+01,7.634660244397596784e+01,7.619876337159367097e+01,7.604843542593894767e+01,7.589611638166628893e+01,7.574238697587257718e+01,7.558766202076989771e+01,7.543252225345514717e+01,7.527724144998829559e+01,7.512231738502383394e+01,7.496807361208713871e+01,7.481484198094793214e+01,7.466289626766612741e+01,7.451248618919341027e+01,7.436384155149528397e+01,7.421716395330679461e+01,7.407261019364409549e+01
7.393034619739205482e+01,7.379050470445851317e+01,7.365322675099555738e+01,7.351849574451472336e+01,7.338650249863357544e+01,7.325724701335208522e+01,7.313081225111268679e+01,7.300719821191538017e+01,7.288640489576013692e+01,7.276834934020457979e+01,7.265311450769111445e+01,7.254061743577730681e+01,7.243085812446318528e+01,7.232383657374873565e+01,7.221938685874911812e+01,7.211759194190676681e+01,7.201845182322168171e+01,7.192188354025144292e+01,7.182780413055361635e+01,7.173637951901304177e+01,7.164744378074492204e+01,7.156099691574920030e+01,7.147712188646835330e+01,7.139581869290232419e+01,7.131700437260872150e+01,7.124076188802999354e+01,7.116700827672367780e+01,7.109590946357461405e+01,7.102729952369799094e+01,7.096134438197861982e+01,7.089796107597408081e+01,7.083723256812680802e+01,7.077907589599439575e+01,7.072357402201922127e+01,7.067072694620129880e+01,7.062045170609822264e+01,7.057283126415242691e+01,7.052778265792144907e+01,7.048530588740533176e+01,7.044540095260404655e+01,7.040798489107518776e+01,7.037314066526118950e+01,7.034078531271961765e+01,7.031083587100805232e+01,7.028329234012649351e+01,7.025807175763254975e+01,7.023517412352620681e+01,7.021451647536504481e+01,7.019601585070664385e+01,7.017950632466620675e+01,7.016507085968611079e+01,7.015262649332397871e+01,7.014192433825252238e+01,7.013296439447177022e+01
7.012566369953933076e+01,7.011993929101274148e+01,7.011562524400719099e+01,7.011263859608027360e+01,7.011089638478956942e+01,7.011031564769267277e+01,7.011073045990474384e+01,7.011214082142579684e+01,7.011429784492855788e+01,7.011720153041305537e+01,7.012068595299446372e+01,7.012466815023034883e+01,7.012914812212072491e+01,7.013387698133833226e+01,7.013893769032560499e+01,7.014408136175528341e+01,7.014922503318497604e+01,7.015436870461466867e+01,7.015942941360194141e+01,7.016432419770438855e+01,7.016897009447959022e+01,7.017320117904272081e+01,7.017701745139376612e+01,7.018041891153276879e+01,7.018332259701726628e+01,7.018556258296244721e+01,7.018722183181073149e+01,7.018821738111969921e+01,7.018846626844695891e+01,7.018796849379245373e+01,7.018664109471383483e+01,7.018448407121107380e+01,7.018158038572656210e+01,7.017768115093308268e+01,7.017295229171547533e+01,7.016739380807372584e+01,7.016083977512298020e+01,7.015345611774812085e+01,7.014507691106426535e+01,7.013586807995628192e+01,7.012574666198173645e+01,7.011471265714062895e+01,7.010284902787537931e+01,7.009015577418600174e+01,7.007654993363004792e+01,7.006219743109237186e+01,7.004701530413055366e+01,7.003108651518701322e+01,7.001441106426173633e+01,6.999698895135473720e+01,6.997898610135082720e+01,6.996031955180761486e+01,6.994107226516749165e+01,6.992132720387289169e+01
6.990100140548138086e+01,6.988026079487779896e+01,6.985918833450458010e+01,6.983770106191927596e+01,6.981588193956430644e+01,6.979389689232452554e+01,6.977166295775748495e+01,6.974926309830561877e+01,6.972686323885375259e+01,6.970429745451707504e+01,6.968181463262280317e+01,6.965933181072851710e+01,6.963701491371905661e+01,6.961486394159445013e+01,6.959279593191223512e+01,6.957105977199968549e+01,6.954957249941438135e+01,6.952833411415633691e+01,6.950751054111033511e+01,6.948710178027641859e+01,6.946710783165457315e+01,6.944752869524478456e+01,6.942853029593190683e+01,6.940994670883111439e+01,6.939202682126962429e+01,6.937460470836262516e+01,6.935784629499492837e+01,6.934166861872415666e+01,6.932623760443507877e+01,6.931138732724292595e+01,6.929728371203248116e+01,6.928392675880378704e+01,6.927123350511439526e+01,6.925936987584914561e+01,6.924825290856563242e+01,6.923788260326384147e+01,6.922834192238619266e+01,6.921963086593270020e+01,6.921174943390333567e+01,6.920469762629812749e+01,6.919847544311704723e+01,6.919308288436010912e+01,6.918851995002734157e+01,6.918486960256110763e+01,6.918204887951901583e+01,6.918014074334350028e+01,6.917906223159209844e+01,6.917889630670727286e+01,6.917964296868899510e+01,6.918121925509487369e+01,6.918370812836730011e+01,6.918710958850628856e+01,6.919134067306943336e+01,6.919648434449911178e+01
6.920262356523775793e+01,6.920950944795815474e+01,6.921739087998750506e+01,6.922618489888343163e+01,6.923580854220350034e+01,6.924626180994769697e+01,6.925771062700086134e+01,6.926998906847818205e+01,6.928309713437963069e+01,6.929703482470524989e+01,6.931188510189740271e+01,6.932748204107129197e+01,6.934399156711174328e+01,6.936124775513391683e+01,6.937925060513781261e+01,6.939808307956586475e+01,6.941766221597563913e+01,6.943798801436714996e+01,6.945897751229796313e+01,6.948079663465293265e+01,6.950319649410478462e+01,6.952634301553838725e+01,6.955023619895369791e+01,6.957462715702351375e+01,6.959976477707505182e+01,6.962556609666589225e+01,6.965186519091122364e+01,6.967882798469588579e+01,6.970637151557743039e+01,6.973449578355588585e+01,6.976320078863120955e+01,6.979248653080347253e+01,6.982227004763021228e+01,6.985263430155384867e+01,6.988349633013196183e+01,6.991485613336458016e+01,6.994671371125167525e+01,6.997906906379324710e+01,7.001192219098930991e+01,7.004519013039744380e+01,7.007895584446006865e+01,7.011313637073475036e+01,7.014781467166395146e+01,7.018290778480519521e+01,7.021841571015851002e+01,7.025425548528149022e+01,7.029059303505896139e+01,7.032726243460608373e+01,7.036434664636527714e+01,7.040176270789412172e+01,7.043959358163505158e+01,7.047775630514563261e+01,7.051616791598344491e+01,7.055499433903334250e+01
7.059406964941047136e+01,7.063347680955727981e+01,7.067313285703131953e+01,7.071303779183260474e+01,7.075319161396112122e+01,7.079359432341689740e+01,7.083424592019989063e+01,7.087506344186773788e+01,7.091604688842041071e+01,7.095719625985789492e+01,7.099851155618021892e+01,7.103990981494496282e+01,7.108139103615211241e+01,7.112303818224408758e+01,7.116468532833607696e+01,7.120641543687047204e+01,7.124814554540486711e+01,7.128987565393924797e+01,7.133168872491607715e+01,7.137341883345045801e+01,7.141514894198486729e+01,7.145679608807682825e+01,7.149844323416881764e+01,7.153992445537598144e+01,7.158140567658313103e+01,7.162288689779028061e+01,7.166420219411260462e+01,7.170543452799252293e+01,7.174658389943000714e+01,7.178773327086750555e+01,7.182879967986258407e+01,7.186978312641525690e+01,7.191076657296792973e+01,7.195166705707816845e+01,7.199265050363084129e+01,7.203355098774108001e+01,7.207453443429375284e+01,7.211551788084641146e+01,7.215658428984148998e+01,7.219781662372140829e+01,7.223913192004374650e+01,7.228061314125088188e+01,7.232226028734287127e+01,7.236415632076207771e+01,7.240630124150855806e+01,7.244869504958226969e+01,7.249150366986805238e+01,7.253464413992348625e+01,7.257819942219099119e+01,7.262225247911298709e+01,7.266680331068947396e+01,7.271185191692043759e+01,7.275756422269073198e+01,7.280385726555790882e+01
7.285081400796440221e+01,7.289851741235261784e+01,7.294696747872258413e+01,7.299608124463185277e+01,7.304610759740768344e+01,7.309679764972281646e+01,7.314831732646209161e+01,7.320058366518310322e+01,7.325359666588585128e+01,7.330727336612790168e+01,7.336169672835168853e+01,7.341661786522996636e+01,7.347211973920512662e+01,7.352811938783477785e+01,7.358445088623410868e+01,7.364103127196064236e+01,7.369786054501444994e+01,7.375468152182401127e+01,7.381149420238932635e+01,7.386815755055829413e+01,7.392454712266730610e+01,7.398055506754118937e+01,7.403605694151636385e+01,7.409092830092919257e+01,7.414504470211603859e+01,7.419829829390177167e+01,7.425057292886702953e+01,7.430175245959242147e+01,7.435172903490280305e+01,7.440040309986726186e+01,7.444768339579918859e+01,7.449346373077223404e+01,7.453766396306707520e+01,7.458019930506753781e+01,7.462099608612477653e+01,7.465999258218162993e+01,7.469713486765050448e+01,7.473240220192083427e+01,7.476576969625985214e+01,7.479725394315609321e+01,7.482690472007496396e+01,7.485476350823768144e+01,7.488092986257515804e+01,7.490550333801827776e+01,7.492861667447490959e+01,7.495040261185289410e+01,7.497102707503709951e+01,7.499063110017959843e+01,7.500938890840946272e+01,7.502746642461154636e+01,7.504502957367066074e+01,7.506224428047161723e+01,7.507926817365505201e+01,7.509626717810571961e+01
7.511338232997579212e+01,7.513072148044038556e+01,7.514839248067463018e+01,7.516645340438823553e+01,7.518492084406965148e+01,7.520377820723042817e+01,7.522296742016087023e+01,7.524239722417428311e+01,7.526195147185133294e+01,7.528151401577262902e+01,7.530096870851878066e+01,7.532019110642619353e+01,7.533903187709847771e+01,7.535735828062779262e+01,7.537502928086203724e+01,7.539170473178731413e+01,7.540721870851878350e+01,7.542123936128680839e+01,7.543335187787928930e+01,7.544314144608418360e+01,7.545019325368939178e+01,7.545417545092527689e+01,7.545467322557976786e+01,7.545135472788319930e+01,7.544397107050832574e+01,7.543227336612791589e+01,7.541609568985711576e+01,7.539527211681112817e+01,7.536967820332631618e+01,7.533922269071602784e+01,7.530397194893419055e+01,7.526414168033107899e+01,7.522014669711876422e+01,7.517270047630204033e+01,7.512277367845710785e+01,7.507160244397596216e+01,7.502061372686812035e+01,7.497138381353947523e+01,7.492553047161709401e+01,7.488470465370501472e+01,7.485045775747637720e+01,7.482425821816195821e+01,7.480741684235184152e+01,7.480109510423986308e+01,7.480633003435622186e+01,7.482397614585774193e+01,7.485469713828375404e+01,7.489879167642695279e+01,7.495612702037948338e+01,7.502603947060202927e+01,7.510727629421410256e+01,7.519807868743656343e+01,7.529619007183571000e+01,7.539900542671975359e+01
7.550386995393145639e+01,7.560790485671898864e+01,7.570878718669477792e+01,7.580435992035606318e+01,7.589321269618179144e+01,7.597443292730538644e+01,7.604768876395722543e+01,7.611331205590693116e+01,7.617221539002109409e+01,7.622614097759037577e+01,7.627774361677208503e+01,7.633034180526274781e+01,7.638849847739517429e+01,7.645735730459904289e+01,7.654280862028579691e+01,7.665099164519403985e+01,7.678829448738970598e+01,7.696027563051457321e+01,7.717174689622862616e+01,7.742602678222847601e+01,7.772469157491998715e+01,7.806749238697588567e+01,7.845218923245101905e+01,7.887438510189740271e+01,7.932777484969157911e+01,7.980381334426486717e+01,8.029204731787304183e+01,8.078011536659640512e+01,8.125416276255174353e+01,8.169859256656516777e+01,8.209697821503867488e+01,8.243264425704694531e+01,8.268924709143438179e+01,8.285210236589365707e+01,8.290934645115952151e+01,8.285044311704537279e+01,8.266999980479425858e+01,8.236585949090343206e+01,8.193976438666354056e+01,8.139752186304365011e+01,8.074875556336378679e+01,8.000665651596784755e+01,7.918756832201141549e+01,7.831107011790427919e+01,7.739914695088624796e+01,7.647643866635434051e+01,7.556833177168736881e+01,7.470032892168346450e+01,7.389638137346763358e+01,7.317718825642228353e+01,7.255845436089639122e+01,7.204972866401188014e+01,7.165267041461700614e+01,7.136114039197315151e+01
